AccidentId	RoadType	RoadNumber	RoadSecNumber	RoadLetter	Circulation	LaneNumber	SpecialLane	Slope	RoadMarkerId	RoadMarkerDistance	Layout	StripWidth	LaneWidth	SurfaceCondition	Infrastructure	Localization	SchoolNear
201800000292	Departamental	332			TwoWay	2	0	Uphill	33	800	S-Shape			Wet	Unknown	Lane	00
201800000293	Departamental	200		D	DividedHighway	2	0	Uphill	2	100	LeftCurve			Oil	Unknown	Shoulder	00
201800000294	Departamental	26			TwoWay	2	0	Flat	15	450	Straight			Normal	Unknown	Lane	00
201800000295	National	31			TwoWay	3	0	TopHill	76	530	Straight			Wet	Unknown	Lane	00
201800000296	Departamental	653			TwoWay	2	0	Flat	22	150	Straight			Wet	Unknown	Lane	00
201800000297	Departamental	653			TwoWay	2	0	Uphill	16	900	LeftCurve			Normal	Unknown	Lane	00
201800000298	Departamental	15			TwoWay	2	0	Flat			Straight			Normal	Intersection	Lane	00
201800000299	Departamental	56			TwoWay	2	0	TopHill	22	0	LeftCurve			Normal	Unknown	Shoulder	00
201800000300	Departamental	1			TwoWay	2	0	Flat	46	0	Straight			Normal	Unknown	Lane	00
201800000301	Communal				TwoWay	2	0	Uphill			RightCurve			Normal	Unknown	Lane	00
201800000302	Departamental	1017			TwoWay	2	0	Flat	9	800	Straight			Normal	Unknown	Sidewalk	00
201800000303	Departamental	330			TwoWay	2	0	Flat	2	600	Straight			Normal	Unknown	Lane	00
201800000304	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000305	Departamental	932		A	TwoWay	2	0	Flat	1	100	Straight			Normal	Unknown	Lane	00
201800000306	Departamental	330			TwoWay	2	0	BottomHill	5	0	Straight			Normal	Unknown	Sidewalk	00
201800000307	Departamental	932		A	TwoWay	2	0	Flat	2	0	Straight			Normal	Unknown	Lane	00
201800000308	Departamental	1324			TwoWay	2	0	Flat	5	600	Straight			Wet	Unknown	Lane	00
201800000309	Departamental	923			TwoWay	2	0	BottomHill	1	0	Straight			Normal	Unknown	Lane	00
201800000310	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Sidewalk	00
201800000311	Departamental	118			TwoWay	2	0	Flat	22	0	Straight			Normal	Unknown	Lane	00
201800000312	Departamental	105			TwoWay	2	0	Flat	24	300	Straight			Normal	Unknown	Lane	00
201800000313	Departamental	1001			TwoWay	3	0	Flat	1	1040	Straight			Wet	Unknown	Lane	00
201800000314	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000315	Communal														Unknown	Lane	99
201800000316	Departamental	49			TwoWay	2	0	Flat	4	300	RightCurve			Normal	Intersection	Lane	00
201800000317	Departamental	924			TwoWay	2	0	Flat	2	0	LeftCurve			Normal	Intersection	Lane	00
201800000318	Departamental	929			TwoWay	2	0	Flat	7	807	RightCurve			Normal	Intersection	Lane	00
201800000319	Departamental	1001			TwoWay	3	0	Flat	1	300	Straight			Normal	Unknown	Lane	00
201800000320	Departamental	1001			DividedHighway	4	0	Flat	3	900	Straight			Wet	Unknown	Lane	00
201800000321	Departamental	1001			TwoWay	2	SeparatedBike	Flat	1	1040	Straight			Wet	Unknown	Shoulder	00
201800000322	Departamental	105			TwoWay	2	0	Uphill	21	750	Straight			Ice	Unknown	Lane	00
201800000323	Departamental	606							5	100					Unknown	Lane	99
201800000324	Communal				DividedHighway	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000325	Communal				OneWay	1	0	Flat			LeftCurve			Normal	Unknown	Lane	00
201800000326	Departamental	1016			VariableWayNumber	2	0	Uphill	10	280	LeftCurve			Normal	Intersection	Lane	00
201800000327	Departamental	924		A	TwoWay	2	0	Flat	2	0	Straight			Normal	Intersection	Shoulder	00
201800000328	Departamental	1016			TwoWay	2	SeparatedBike	Flat	6	800	Straight			Normal	Unknown	Lane	00
201800000329	Departamental	924		A	TwoWay	2	0	Flat	2	200	Straight			Wet	Unknown	Lane	00
201800000330	Departamental	924		A	TwoWay	2	0	Flat	36	860	Straight			Wet	Unknown	Lane	00
201800000331	Departamental	44			TwoWay	2	0	Uphill	22	300	S-Shape			Wet	Unknown	Lane	00
201800000332	Departamental	44			TwoWay	2	0	Flat	21	900	RightCurve			Mud	Unknown	Shoulder	00
201800000333	Departamental	606		E	TwoWay	2	0	Flat	1	0	Straight			Wet	Unknown	Shoulder	00
201800000334	Departamental	44			TwoWay	2	0	Uphill	22	600	LeftCurve			Wet	Unknown	Lane	00
201800000335	National	330			TwoWay	2	0	Uphill	7	500	RightCurve			Wet	Unknown	Lane	00
201800000336	Departamental	84			TwoWay	2	0	Flat	5	600	Straight			Wet	Unknown	Lane	00
201800000337	Departamental	922			TwoWay	2	0	Flat	16	500	Straight			Normal	Unknown	Lane	00
201800000338	National	330			TwoWay	2	0	Flat	7	100	S-Shape			Normal	Unknown	Lane	00
201800000339	Departamental	922			TwoWay	2	0	Flat	17	0	Straight			Normal	Unknown	Lane	00
201800000340	National	330			TwoWay	2	0	Uphill	7	400	LeftCurve			Normal	Unknown	Lane	00
201800000341	National	2			DividedHighway	4	Reserved	Uphill	9	900	Straight			Normal	Unknown	Lane	00
201800000342	Departamental	922			TwoWay	2	0	Flat	17	0	Straight			Wet	Unknown	Lane	00
201800000343	Departamental	84		D	TwoWay	2	0	Flat	6	0	LeftCurve			Normal	Unknown	Lane	00
201800000344	Departamental	84			TwoWay	2	0	Flat	3	100	RightCurve			Normal	Unknown	Shoulder	00
201800000345	Departamental	84			TwoWay	2	0	Flat	6	290	RightCurve			Wet	Railroad	Lane	00
201800000346	Departamental	100			TwoWay	2	0	TopHill	14	50	Straight			Ice	Unknown	Lane	00
201800000347	National	330			TwoWay	2	0	Flat	2	800	Straight			Normal	Unknown	Lane	00
201800000348	Departamental	291							3	700							
201800000349	Departamental	6014			TwoWay	2	0	Flat	9	200	Straight			Normal	Unknown	Lane	00
201800000350	Departamental	6014			TwoWay	2	0	Flat	8	800	Straight			Normal	Unknown	Sidewalk	00
201800000351	Departamental	42			TwoWay	2	0	BottomHill	11	800	LeftCurve			Normal	Unknown	Lane	00
201800000352	Departamental	7		D	TwoWay	2	0	Flat	13	700	Straight			Normal	Unknown	Lane	00
201800000353	Departamental	53			TwoWay	2	0	Flat	77	150	RightCurve			Normal	Unknown	Shoulder	00
201800000354	Departamental	91			TwoWay	2	0	Flat	9	0	LeftCurve			Normal	Unknown	Shoulder	00
201800000355	Departamental	10			TwoWay	2	0	Flat	4	478	Straight			Normal	Unknown	Lane	00
201800000356	Departamental	39		D	TwoWay	2	0	Flat	20	523	Straight			Normal	Unknown	Lane	00
201800000357	Departamental	39			TwoWay	2	0	Flat	19	690	Straight			Normal	Intersection	Lane	00
201800000358	Private				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000359	Departamental	982			OneWay	1	0	Uphill	60	550	Straight			Normal	Interchange	Lane	00
201800000360	Communal	2			TwoWay	2	0	Flat	0	293	Straight			Normal	Unknown	Lane	00
201800000361	Departamental	6015			Unknown	1	0	Flat	78	850	LeftCurve			Normal	Unknown	Lane	00
201800000362	Departamental	915		D	TwoWay	3	0	TopHill	64	0	Straight			Normal	Unknown	Lane	00
201800000363	Departamental	7							74	250							
201800000364	Departamental	157			TwoWay	2	0	Flat	0	900	Straight			Normal	Bridge	Lane	00
201800000365	Departamental	97		D	TwoWay	2	0	Uphill	28	680	LeftCurve			Wet	Unknown	Lane	00
201800000366	Communal				Unknown	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000367	Departamental	60			TwoWay	2	0	Uphill	5	200	Straight			Normal	Unknown	Shoulder	00
201800000368	Departamental	157			TwoWay	2	0	Flat	0	2000	Straight			Wet	Intersection	Lane	00
201800000369	Departamental	915		D	TwoWay	3	0	Uphill	65	200	Straight			Normal	Intersection	BikeLane	00
201800000370	Departamental	1			TwoWay	2	0	Flat	55	680	Straight			Normal	Unknown	Lane	00
201800000371	Departamental	156							5	217							
201800000372	Departamental	8			TwoWay	2	0	Flat	8	400	Straight			Wet	Unknown	Lane	00
201800000373	Departamental	1314			TwoWay	2	0	Flat	2	28	Straight			Normal	Unknown	Lane	00
201800000374	Departamental	130			TwoWay	2	0	Uphill	5	100	RightCurve			Normal	Unknown	Shoulder	00
201800000375	Departamental	919			TwoWay	2	0	Flat	31	200	Straight			Normal	Unknown	Shoulder	00
201800000376	Departamental	919			TwoWay	2	0	Uphill	18	2000	Straight			Normal	Unknown	Lane	00
201800000377	Departamental	131			TwoWay	2	0	Flat	18	350	Straight			Normal	Unknown	Shoulder	00
201800000378	Departamental	131		E	TwoWay	2	0	Flat	7	138	RightCurve			Normal	Unknown	Lane	00
201800000379	Departamental	110			TwoWay	2	0	Flat	19	386	Straight			Normal	Unknown	Lane	00
201800000380	Departamental	6015			TwoWay	2	0	Flat	49	300	Straight			Normal	Intersection	Lane	00
201800000381	Departamental	37			TwoWay	2	0	Flat	18	300	LeftCurve			Normal	Unknown	Lane	00
201800000382	Departamental	240			TwoWay	2	0	Flat	11	250	Straight			Normal	Unknown	Lane	00
201800000383	Departamental	37			TwoWay	2	0	Flat	16	170	RightCurve			Normal	Unknown	Lane	00
201800000384	Departamental	110			TwoWay	2	0	Flat	18	700	Straight			Normal	Unknown	Shoulder	00
201800000385	Departamental	240			TwoWay	2	0	Flat	11	780	Straight			Normal	Unknown	BikeLane	00
201800000386	Departamental	33			OneWay	1	0	Uphill	20	4230	Straight			Normal	Intersection	Lane	00
201800000387	Departamental	34			TwoWay	2	0	TopHill	4	440	Straight			Normal	Unknown	Lane	00
201800000388	Departamental	281							17	680							
201800000389	Departamental	982			TwoWay	2	0	Flat	31	265	Straight			Normal	Intersection	Shoulder	00
201800000390	Departamental	982			Unknown	1	0	Flat	32	500	Straight			Normal	Unknown	Lane	00
201800000391	Other				TwoWay	2	0	Flat	1	700	RightCurve			Wet	Unknown	Shoulder	00
201800000392	Departamental	490			DividedHighway	2	Reserved	Uphill	7	815	Straight			Ice	Bridge	Lane	00
201800000393	Departamental	142		D	TwoWay	2	SeparatedBike	Flat	8	200	Straight			Normal	Unknown	Sidewalk	00
201800000394	Departamental	53			TwoWay	2	0	Uphill	2	850	Straight			Normal	Unknown	Shoulder	00
201800000395	Departamental	22			TwoWay	2	0	Flat	20	650	Straight			Normal	Unknown	Lane	00
201800000396	Departamental	143			TwoWay	2	0	Flat	0	620	Straight			Normal	Unknown	Lane	00
201800000397	Departamental	104			TwoWay	2	0	Uphill	36	100	Straight			Normal	Intersection	Lane	00
201800000398	Departamental	22			TwoWay	2	0	Flat	29	70	Straight			Normal	Unknown	Lane	00
201800000399	Departamental	142			TwoWay	2	0	Uphill	4	100	RightCurve			Wet	Unknown	Lane	00
201800000400	PublicParking						0	Flat			Straight			Normal	Unknown	Lane	00
201800000401	Departamental	6154			TwoWay	2	0	Flat	17	440	Straight			Normal	Unknown	Lane	00
201800000402	Departamental	833			TwoWay	2	0	Flat	8	150	Straight			Wet	Unknown	Shoulder	00
201800000403	Departamental	830			TwoWay	2	0	Uphill	18	310	LeftCurve			Oil	Unknown	Lane	00
201800000404	Other				Unknown	1	0	Flat			Straight			Normal	Unknown	Lane	00
201800000405	Other			A	TwoWay	2	0	Flat			Straight			Wet	Unknown	Lane	00
201800000406	Departamental	23		A	TwoWay	2	0	Uphill	20	200	Straight			Wet	Unknown	Shoulder	00
201800000407	Departamental	37			TwoWay	2	0	Flat	30	0	RightCurve			Ice	Unknown	Lane	00
201800000408	Departamental	830							15	266							
201800000409	Communal				TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Lane	00
201800000410	Departamental	830			TwoWay	2	0	Uphill	2	960	Straight			Normal	Intersection	Sidewalk	00
201800000411	Departamental	31			TwoWay	2	0	Flat	5	0	Straight			Normal	Unknown	Lane	00
201800000412	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000413	Departamental	840			TwoWay	2	0	Flat	37	150	Straight			Wet	Unknown	Lane	00
201800000414	Departamental	140			TwoWay	2	0	Uphill	14	400	Straight			Other	Unknown	Shoulder	00
201800000415	Departamental	830			TwoWay	2	0	Flat	6	800	Straight			Normal	Unknown	Lane	00
201800000416	Departamental	830			TwoWay	2	0	Flat	6	0	Straight			Normal	Unknown	Lane	00
201800000417	Departamental	31			TwoWay	2	0	Flat	15	50	RightCurve			Normal	Unknown	Lane	00
201800000418	Departamental	60							24	542							
201800000419	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000420	Departamental	830			TwoWay	2	0	Flat	22	0	LeftCurve			Normal	Unknown	Shoulder	00
201800000421	Departamental	710			TwoWay	2	0	Flat	0	1	Straight			Normal	Unknown	Lane	00
201800000422	Departamental	55			TwoWay	1	0	Flat	3	755	Straight			Normal	Unknown	Lane	00
201800000423	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000424	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000425	Communal				TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Shoulder	00
201800000426	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000427	National	13			TwoWay	3	0	Flat	3	750	Straight			Normal	Unknown	Lane	00
201800000428	Departamental	181			TwoWay	2	0	Flat	2	250	Straight			Normal	Unknown	Lane	00
201800000429	Departamental	836			TwoWay	2	0	Flat	7	200	Straight			Normal	Unknown	Lane	00
201800000430	Departamental	71			TwoWay	2	0	Flat	18	371	Straight			Wet	Unknown	Lane	00
201800000431	Departamental	141			DividedHighway	2	0	Flat	26	600	Straight			Normal	Unknown	Lane	00
201800000432	Departamental	141			TwoWay	2	0	Flat	30	670	Straight			Normal	Unknown	Lane	00
201800000433	Departamental	836			TwoWay	2	0	Flat	16	300	Straight			Normal	Intersection	Lane	00
201800000434	Departamental	67			TwoWay	2	0	Flat	8	350	RightCurve			Normal	Unknown	Lane	00
201800000435	Departamental	67			TwoWay	2	0	Flat	7	720	Straight			Normal	Unknown	Lane	00
201800000436	Departamental	141			TwoWay	2	0	Uphill	31	290	RightCurve			Normal	Unknown	Lane	00
201800000437	National	13			TwoWay	3	0	Uphill	1	500	Straight			Normal	Unknown	Lane	00
201800000438	Communal				TwoWay	2	0	Flat			LeftCurve			Wet	Unknown	Sidewalk	00
201800000439	Communal				TwoWay	2	0	Flat			Straight			Wet	Unknown	Lane	00
201800000440	Departamental	316			TwoWay	2	0	Flat	27	390	Straight			Normal	Unknown	Lane	00
201800000441	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000442	Communal				TwoWay	2	0	Uphill			RightCurve			Normal	Unknown	Lane	00
201800000443	Departamental	135			TwoWay	2	0	Uphill	13	450	RightCurve			Normal	Unknown	Lane	00
201800000444	Departamental	313			TwoWay	2	0	Flat	23	700	LeftCurve			Normal	Unknown	Shoulder	00
201800000445	Communal				TwoWay	2	0	Flat			Straight			Wet	Unknown	Lane	00
201800000446	Departamental	125			TwoWay	2	0	Uphill	5	905	Straight			Normal	Unknown	Lane	00
201800000447	Departamental	316			TwoWay	2	0	Flat	27	350	Straight			Other	Unknown	Lane	00
201800000448	Departamental	146			TwoWay	2	0	Flat	6	300	Straight			Normal	Unknown	Lane	00
201800000449	Departamental	117			TwoWay	2	0	Flat	11	600	Straight			Normal	Unknown	Lane	00
201800000450	PublicParking				Unknown	0	0	Flat			Straight			Normal	Unknown	Lane	00
201800000451	Departamental	7			TwoWay	2	0	Flat	11	500	Straight			Wet	Unknown	Lane	00
201800000452	Departamental	181			TwoWay	3	0	Uphill	17	500	S-Shape			Wet	Unknown	Lane	00
201800000453	Departamental	133			TwoWay	2	0	Uphill	45	660	RightCurve			Normal	Unknown	Lane	00
201800000454	Departamental	71			TwoWay	1	0	Flat	37	265	Straight			Normal	Unknown	Lane	00
201800000455	Departamental	155			TwoWay	2	0	Flat	32	670	Straight			Normal	Unknown	Lane	00
201800000456	Departamental	52			TwoWay	2	0	TopHill	28	279	Straight			Normal	Unknown	Lane	00
201800000457	Communal				TwoWay	2	0	Uphill			S-Shape			Wet	Unknown	Lane	00
201800000458	Departamental	6015			TwoWay	2	0	Flat	14	690	Straight			Normal	Unknown	Lane	00
201800000459	Departamental	316		D	TwoWay	3	0	Uphill	19	800	LeftCurve			Wet	Unknown	Shoulder	00
201800000460	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000461	Other				TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Lane	00
201800000462	Departamental	515			TwoWay	2	0	Uphill	1	300	LeftCurve			Normal	Bridge	Lane	00
201800000463	Departamental	57			TwoWay	2	0	Flat	19	341	Straight			Normal	Intersection	Lane	00
201800000464	Departamental	65			TwoWay	2	SeparatedBike	Flat	18	750	RightCurve			Normal	Unknown	Lane	00
201800000465	Departamental	10			TwoWay	2	0	Flat	12	930	RightCurve			Normal	Unknown	Lane	00
201800000466	Departamental	6015			DividedHighway	2	0	Flat	16	100	Straight			Normal	Unknown	Lane	00
201800000467	Departamental	69			TwoWay	2	0	Flat	3	390	RightCurve			Wet	Unknown	Lane	00
201800000468	Departamental	316			TwoWay	2	0	Flat	4	800	Straight			Wet	Unknown	Shoulder	00
201800000469	Communal				TwoWay	2	0	Uphill			Straight			Wet	Unknown	Lane	00
201800000470	Departamental	316			TwoWay	2	0	Uphill	12	0	S-Shape			Wet	Unknown	Lane	00
201800000471	Departamental	316			TwoWay	3	0	Uphill	17	600	LeftCurve			Wet	Unknown	Shoulder	00
201800000472	Departamental	6015			TwoWay	2	0	Flat	23	750	Straight			Normal	Unknown	Shoulder	00
201800000473	Departamental	6015			TwoWay	1	0	Uphill	18	80	LeftCurve			Normal	Intersection	Lane	00
201800000474	Departamental	57			TwoWay	2	0	Uphill	19	500	Straight			Normal	Unknown	Lane	00
201800000475	Departamental	6015			TwoWay	2	0	TopHill	12	210	Straight			Wet	Unknown	Shoulder	00
201800000476	Departamental	6015			TwoWay	2	0	Uphill	43	200	LeftCurve			Normal	Unknown	Lane	00
201800000477	Departamental	321			OneWay	2	0	Flat	6	0	RightCurve			Oil	Intersection	Lane	00
201800000478	Departamental	321			VariableWayNumber	3	0	Uphill	5	380	Straight			Normal	Intersection	Lane	00
201800000479	Departamental	6015			Unknown	0	0	Flat	42	500	LeftCurve			Normal	Unknown	Lane	00
201800000480	Departamental	321			TwoWay	2	0	Flat	13	680	Straight			Normal	Unknown	Lane	00
201800000481	Departamental	20			TwoWay	2	0	Flat	16	1270	Straight			Normal	Unknown	Shoulder	00
201800000482	Departamental	20			TwoWay	2	0	Flat	14	490	Straight			Normal	Unknown	Lane	00
201800000483	Departamental	34			TwoWay	2	0	Flat	14	500	Straight			Normal	Unknown	Lane	99
201800000484	Departamental	77			TwoWay	2	0	Flat	5	500	Straight			Normal	Unknown	Shoulder	99
201800000485	Departamental	177			OneWay	1	0	TopHill	31	740	RightCurve			Normal	Interchange	Lane	99
201800000486	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800000487	Departamental	77			TwoWay	2	0	Flat	4	580	Straight			Wet	Unknown	Lane	99
201800000488	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	99
201800000489	Departamental	112		D	TwoWay	2	0	Uphill	16	500	Straight			Wet	Unknown	Lane	99
201800000490	Departamental	112			TwoWay	2	0	TopHill	25	772	Straight			Normal	Unknown	Lane	99
201800000491	Departamental	26			TwoWay	2	0	Flat	26	260	Straight			Normal	Unknown	Lane	99
201800000492	Communal	86			OneWay	2	0	TopHill			RightCurve			Normal	Unknown	Lane	99
201800000493	Departamental	92			TwoWay	2	0	Flat	20	1021	Straight			Normal	Intersection	Lane	99
201800000494	Departamental	34			TwoWay	2	0	Flat	9	500	Straight			Normal	Unknown	Lane	99
201800000495	Communal				TwoWay	2	0	BottomHill			Straight			Normal	Unknown	Lane	99
201800000496	Communal				TwoWay	2	0	Flat			LeftCurve			Normal	Unknown	Shoulder	99
201800000497	National	24			DividedHighway	4	0	Uphill	15	0	Straight			Normal	Interchange	Lane	99
201800000498	Departamental	100			TwoWay	2	0	Flat	2	849	Straight			Normal	Unknown	Lane	99
201800000499	Departamental	23			TwoWay	2	0	Flat	16	450	Straight			Normal	Unknown	Lane	99
201800000500	Departamental	812			TwoWay	2	0	Uphill	31	630	RightCurve			Normal	Unknown	Lane	99
201800000501	Communal				TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Lane	99
201800000502	Departamental	98		D	TwoWay	2	0	Flat	8	800	Straight			Normal	Unknown	Lane	99
201800000503	Departamental	155			TwoWay	2	0	Flat	6	50	Straight			Normal	Unknown	Shoulder	99
201800000504	Departamental	798			TwoWay	2	0	Uphill	20	845	Straight			Wet	Unknown	Lane	99
201800000505	Departamental	175			TwoWay	2	0	Uphill	13	220	LeftCurve			Wet	Unknown	Lane	00
201800000506	Departamental	175			TwoWay	2	0	Uphill	3	960	Straight			Normal	Unknown	Lane	99
201800000507	Communal	68			TwoWay	2	SeparatedBike	Flat			Straight			Wet	Unknown	Lane	00
201800000508	Departamental	67			TwoWay	2	0	Flat	19	137	Straight			Wet	Unknown	Shoulder	99
201800000509	Departamental	873			TwoWay	2	0	Flat	3	300	Straight			Wet	Unknown	Lane	99
201800000510	Departamental	873			TwoWay	2	0	Uphill	1	200	RightCurve			Wet	Unknown	Lane	99
201800000511	Departamental	65			TwoWay	2	0	Flat	33	925	Straight			Normal	Unknown	Lane	99
201800000512	Departamental	164			TwoWay	1	0	TopHill	1	113	LeftCurve			Normal	Intersection	Lane	99
201800000513	Departamental	164			TwoWay	3	0	Uphill	0	250	Straight			Normal	Unknown	Lane	99
201800000514	Departamental	65			TwoWay	2	0	Flat	45	100	LeftCurve			Normal	Unknown	Shoulder	99
